durationSeconds,name,type,phase,startTimeSeconds,frozen,id,relativeTimeSeconds
259200,Technocup 2018 - Practice Round 2,CF,FINISHED,1507791600,False,874,203844768
7200,Codeforces Round 439 (Div. 2),CF,FINISHED,1507296900,False,869,204339468
10800,Codeforces Round 438 by Sberbank and Barcelona Bootcamp (Div. 1 + Div. 2 combined),CF,FINISHED,1507187100,False,868,204449268
10800,"Codeforces Round 437 (Div. 2, based on MemSQL Start[c]UP 3.0 - Round 2)",CF,FINISHED,1506791100,False,867,204845268
10800,MemSQL Start[c]UP 3.0 - Round 2 (onsite finalists),CF,FINISHED,1506791100,False,865,204845268
10800,MemSQL Start[c]UP 3.0 - Round 2 and Codeforces Round 437 (Div. 1),CF,FINISHED,1506791100,False,866,204845268
7200,Codeforces Round 436 (Div. 2),CF,FINISHED,1506335700,False,864,205300668
9000,"Manthan, Codefest 17",CF,FINISHED,1506263700,False,855,205372668
7200,Educational Codeforces Round 29,ICPC,FINISHED,1506006300,False,863,205630068
7200,Codeforces Round 435 (Div. 2),CF,FINISHED,1505833500,False,862,205802868
14400,"2017-2018 ACM-ICPC, NEERC, Southern Subregional Contest, qualification stage (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,1505739900,False,847,205896468
8400,Технокубок 2018 - Отборочный Раунд 1,CF,FINISHED,1505653500,False,858,205982868
8400,"Codeforces Round 434 (Div. 1, based on Technocup 2018 Elimination Round 1)",CF,FINISHED,1505653500,False,860,205982868
8400,"Codeforces Round 434 (Div. 2, based on Technocup 2018 Elimination Round 1)",CF,FINISHED,1505653500,False,861,205982868
9000,MemSQL Start[c]UP 3.0 - Round 1,CF,FINISHED,1505583300,False,859,206053068
259200,Технокубок 2018 - Ознакомительный Раунд 1,CF,FINISHED,1505390400,False,857,206245968
10800,"Russian Code Cup 2017 - Finals [Unofficial Mirror, Div. 1 Only Recommended, Teams Allowed]",ICPC,FINISHED,1505050500,False,856,206585868
7200,"Codeforces Round 433 (Div. 1, based on Olympiad of Metropolises)",CF,FINISHED,1504702500,False,853,206933868
7200,"Codeforces Round 433 (Div. 2, based on Olympiad of Metropolises)",CF,FINISHED,1504702500,False,854,206933868
7200,Educational Codeforces Round 28,ICPC,FINISHED,1504623900,False,846,207012468
9000,"Codeforces Round 432 (Div. 1, based on IndiaHacks Final Round 2017)",CF,FINISHED,1504535700,False,850,207100668
9000,"Codeforces Round 432 (Div. 2, based on IndiaHacks Final Round 2017)",CF,FINISHED,1504535700,False,851,207100668
18000,Bubble Cup X - Finals [Online Mirror],ICPC,FINISHED,1504432800,False,852,207203568
7200,Codeforces Round 431 (Div. 1),CF,FINISHED,1504272900,False,848,207363468
7200,Codeforces Round 431 (Div. 2),CF,FINISHED,1504272900,False,849,207363468
7200,Codeforces Round 430 (Div. 2),CF,FINISHED,1504019100,False,842,207617268
9000,AIM Tech Round 4 (Div. 1),CF,FINISHED,1503592500,False,843,208043868
9000,AIM Tech Round 4 (Div. 2),CF,FINISHED,1503592500,False,844,208043868
7200,Educational Codeforces Round 27,ICPC,FINISHED,1503327900,False,845,208308468
7200,Codeforces Round 429 (Div. 1),CF,FINISHED,1503068700,False,840,208567668
7200,Codeforces Round 429 (Div. 2),CF,FINISHED,1503068700,False,841,208567668
7200,Codeforces Round 428 (Div. 2),CF,FINISHED,1502548500,False,839,209087868
10800,"IndiaHacks 2nd Elimination 2017 (unofficial, unrated mirror, ICPC rules)",ICPC,FINISHED,1502085900,False,838,209550468
7200,Educational Codeforces Round 26,ICPC,FINISHED,1501773300,False,837,209863068
7200,Codeforces Round 427 (Div. 2),CF,FINISHED,1501511700,False,835,210124668
7200,Codeforces Round 426 (Div. 1),CF,FINISHED,1501425300,False,833,210211068
7200,Codeforces Round 426 (Div. 2),CF,FINISHED,1501425300,False,834,210211068
7200,Codeforces Round 425 (Div. 2),CF,FINISHED,1500906900,False,832,210729468
7200,Educational Codeforces Round 25,ICPC,FINISHED,1500217500,False,825,211418868
7200,"Codeforces Round 424 (Div. 1, rated, based on VK Cup Finals)",CF,FINISHED,1499958300,False,830,211678068
7200,"Codeforces Round 424 (Div. 2, rated, based on VK Cup Finals)",CF,FINISHED,1499958300,False,831,211678068
7200,"Codeforces Round 423 (Div. 1, rated, based on VK Cup Finals)",CF,FINISHED,1499791500,False,827,211844868
7200,"Codeforces Round 423 (Div. 2, rated, based on VK Cup Finals)",CF,FINISHED,1499791500,False,828,211844868
10800,VK Cup 2017 - Finals,CF,FINISHED,1499587500,False,823,212048868
4800,VK Cup 2017 - Finals (practice session),CF,FINISHED,1499502000,False,826,212134368
7200,Codeforces Round 422 (Div. 2),CF,FINISHED,1499011500,False,822,212624868
8100,Educational Codeforces Round 24,ICPC,FINISHED,1498748700,False,818,212887668
7200,Codeforces Round 421 (Div. 1),CF,FINISHED,1498574100,False,819,213062268
7200,Codeforces Round 421 (Div. 2),CF,FINISHED,1498574100,False,820,213062268
8100,Codeforces Round 420 (Div. 2),CF,FINISHED,1498401300,False,821,213235068
7200,Codeforces Round 419 (Div. 1),CF,FINISHED,1497710100,False,815,213926267
7200,Codeforces Round 419 (Div. 2),CF,FINISHED,1497710100,False,816,213926268
8100,Educational Codeforces Round 23,ICPC,FINISHED,1497539100,False,817,214097268
7200,Codeforces Round 418 (Div. 2),CF,FINISHED,1496837700,False,814,214798668
7200,Educational Codeforces Round 22,ICPC,FINISHED,1496675100,False,813,214961268
7200,Codeforces Round 417 (Div. 2),CF,FINISHED,1496326500,False,812,215309868
16200,"Helvetic Coding Contest 2017 online mirror (teams allowed, unrated)",ICPC,FINISHED,1495958700,False,802,215677668
7200,Codeforces Round 416 (Div. 2),CF,FINISHED,1495877700,False,811,215758668
7200,Codeforces Round 415 (Div. 1),CF,FINISHED,1495303500,False,809,216332868
7200,Codeforces Round 415 (Div. 2),CF,FINISHED,1495303500,False,810,216332868
9000,Educational Codeforces Round 21,ICPC,FINISHED,1494860700,False,808,216775668
7200,"Tinkoff Challenge - Final Round (Codeforces Round 414, rated, Div. 1 + Div. 2)",CF,FINISHED,1494668100,False,794,216968268
7200,"Playrix Codescapes Cup (Codeforces Round 413, rated, Div. 1 + Div. 2)",CF,FINISHED,1494516900,False,799,217119468
10800,"Codeforces Round 412 (rated, Div. 1, based on VK Cup 2017 Round 3)",CF,FINISHED,1494171900,False,806,217464468
10800,"Codeforces Round 412 (rated, Div. 2, base on VK Cup 2017 Round 3)",CF,FINISHED,1494171900,False,807,217464468
10800,VK Cup 2017 - Round 3,CF,FINISHED,1494171900,False,773,217464468
7200,Codeforces Round 411 (Div. 1),CF,FINISHED,1493909400,False,804,217726968
7200,Codeforces Round 411 (Div. 2),CF,FINISHED,1493909400,False,805,217726968
8100,Educational Codeforces Round 20,ICPC,FINISHED,1493391900,False,803,218244468
604800,VK Cup 2017 - Wild Card Round 2,IOI,FINISHED,1493220900,False,775,218415468
7200,Tinkoff Challenge - Elimination Round,CF,FINISHED,1492965900,False,793,218670468
7200,Codeforces Round 410 (Div. 2),CF,FINISHED,1492785300,False,798,218851068
7200,"Codeforces Round 409 (rated, Div. 1, based on VK Cup 2017 Round 2)",CF,FINISHED,1492356900,False,800,219279468
7200,"Codeforces Round 409 (rated, Div. 2, based on VK Cup 2017 Round 2)",CF,FINISHED,1492356900,False,801,219279468
7200,VK Cup 2017 - Round 2,CF,FINISHED,1492356900,False,772,219279468
7200,Educational Codeforces Round 19,ICPC,FINISHED,1492266900,False,797,219369468
7200,Codeforces Round 408 (Div. 2),CF,FINISHED,1491842100,False,796,219794268
7200,VK Cup 2017 - Wild Card Round 1,ICPC,FINISHED,1491406500,False,774,220229868
7200,VK Cup 2017 - Wild Card Round 1 (Unofficial Public Mirror),ICPC,FINISHED,1491406500,False,795,220229868
7200,April Fools Contest 2017,ICPC,FINISHED,1490972400,False,784,220663968
7200,Codeforces Round 407 (Div. 1),CF,FINISHED,1490803500,False,788,220832868
7200,Codeforces Round 407 (Div. 2),CF,FINISHED,1490803500,False,789,220832868
7200,Educational Codeforces Round 18,ICPC,FINISHED,1490625300,False,792,221011068
7200,Codeforces Round 406 (Div. 1),CF,FINISHED,1490281500,False,786,221354868
7200,Codeforces Round 406 (Div. 2),CF,FINISHED,1490281500,False,787,221354868
7200,"Codeforces Round 405 (rated, Div. 1, based on VK Cup 2017 Round 1)",CF,FINISHED,1489851300,False,790,221785068
7200,"Codeforces Round 405 (rated, Div. 2, based on VK Cup 2017 Round 1)",CF,FINISHED,1489851300,False,791,221785068
7200,VK Cup 2017 - Round 1,CF,FINISHED,1489851300,False,771,221785068
7800,Codeforces Round 404 (Div. 2),CF,FINISHED,1489590300,False,785,222046068
86400,VK Cup 2017 - Qualification 2,CF,FINISHED,1489233600,False,770,222402768
7200,"Codeforces Round 403 (Div. 1, based on Technocup 2017 Finals)",CF,FINISHED,1488719100,False,781,222917268
7200,"Codeforces Round 403 (Div. 2, based on Technocup 2017 Finals)",CF,FINISHED,1488719100,False,782,222917268
10800,Технокубок 2017 - Финал (только для онсайт-финалистов),CF,FINISHED,1488705300,False,780,222931068
86400,VK Cup 2017 - Qualification 1,CF,FINISHED,1488628800,False,769,223007568
7200,Codeforces Round 402 (Div. 1),CF,FINISHED,1488096300,False,778,223540068
7200,Codeforces Round 402 (Div. 2),CF,FINISHED,1488096300,False,779,223540068
7200,Codeforces Round 401 (Div. 2),CF,FINISHED,1487930700,False,777,223705668
7800,"ICM Technex 2017 and Codeforces Round 400 (Div. 1 + Div. 2, combined)",CF,FINISHED,1487861100,False,776,223775268
9600,"Divide by Zero 2017 and Codeforces Round 399 (Div. 1 + Div. 2, combined)",CF,FINISHED,1487606700,False,768,224029668
7200,Codeforces Round 398 (Div. 2),CF,FINISHED,1487408700,False,767,224227668
10800,Codeforces Round 397 by Kaspersky Lab and Barcelona Bootcamp (Div. 1 + Div. 2 combined),CF,FINISHED,1487059500,False,765,224576868
7200,Codeforces Round 396 (Div. 2),CF,FINISHED,1486487100,False,766,225149268
7200,Codeforces Round 395 (Div. 1),CF,FINISHED,1486042500,False,763,225593868
7200,Codeforces Round 395 (Div. 2),CF,FINISHED,1486042500,False,764,225593868
7200,Codeforces Round 394 (Div. 2),CF,FINISHED,1485873300,False,761,225763068
7200,Educational Codeforces Round 17,ICPC,FINISHED,1485354900,False,762,226281468
7200,8VC Venture Cup 2017 - Final Round,CF,FINISHED,1485108900,False,756,226527468
7200,Codeforces Round 393 (Div. 1) (8VC Venture Cup 2017 - Final Round Div. 1 Edition),CF,FINISHED,1485108900,False,759,226527468
7200,Codeforces Round 393 (Div. 2) (8VC Venture Cup 2017 - Final Round Div. 2 Edition),CF,FINISHED,1485108900,False,760,226527468
7200,Codeforces Round 392 (Div. 2),CF,FINISHED,1484838300,False,758,226798067
7200,8VC Venture Cup 2017 - Elimination Round,CF,FINISHED,1484499900,False,755,227136468
10800,"Codecraft-17 and Codeforces Round 391 (Div. 1 + Div. 2, combined)",CF,FINISHED,1484235300,False,757,227401068
7200,Codeforces Round 390 (Div. 2),CF,FINISHED,1483713300,False,754,227923068
9000,Good Bye 2016,CF,FINISHED,1483107300,False,750,228529068
4500,Testing Round 13,CF,FINISHED,1483002300,False,753,228634068
7200,"Codeforces Round 389 (Div. 2, Rated, Based on Technocup 2017 - Elimination Round 3)",CF,FINISHED,1482656700,False,752,228979668
7200,Technocup 2017 - Elimination Round 3,CF,FINISHED,1482656700,False,748,228979668
257400,Технокубок 2017 - Ознакомительный Раунд 3,CF,FINISHED,1482395400,False,751,229240968
7200,Codeforces Round 388 (Div. 2),CF,FINISHED,1482165300,False,749,229471068
7200,Codeforces Round 387 (Div. 2),CF,FINISHED,1482113100,False,747,229523268
9000,Codeforces Round 386 (Div. 2),CF,FINISHED,1482057300,False,746,229579068
7200,Codeforces Round 385 (Div. 1),CF,FINISHED,1481992500,False,744,229643868
7200,Codeforces Round 385 (Div. 2),CF,FINISHED,1481992500,False,745,229643868
7200,Codeforces Round 384 (Div. 2),CF,FINISHED,1481726100,False,743,229910268
7200,Codeforces Round 383 (Div. 1),CF,FINISHED,1481034900,False,741,230601468
7200,Codeforces Round 383 (Div. 2),CF,FINISHED,1481034900,False,742,230601468
7200,Codeforces Round 382 (Div. 1),CF,FINISHED,1480264500,False,736,231371868
7200,Codeforces Round 382 (Div. 2),CF,FINISHED,1480264500,False,735,231371868
7200,Codeforces Round 381 (Div. 1),CF,FINISHED,1479918900,False,739,231717468
7200,Codeforces Round 381 (Div. 2),CF,FINISHED,1479918900,False,740,231717468
7200,"Codeforces Round 380 (Div. 1, Rated, Based on Technocup 2017 - Elimination Round 2)",CF,FINISHED,1479632700,False,737,232003668
7200,"Codeforces Round 380 (Div. 2, Rated, Based on Technocup 2017 - Elimination Round 2)",CF,FINISHED,1479632700,False,738,232003668
7200,Technocup 2017 - Elimination Round 2,CF,FINISHED,1479632700,False,729,232003668
259200,Технокубок 2017 - Ознакомительный Раунд 2,CF,FINISHED,1479369600,False,728,232266768
7200,Codeforces Round 379 (Div. 2),CF,FINISHED,1479227700,False,734,232408668
9000,Codeforces Round 378 (Div. 2),CF,FINISHED,1477922700,False,733,233713668
18000,"2016-2017 ACM-ICPC, NEERC, Southern Subregional Contest (Online Mirror, ACM-ICPC Rules, Teams Preferred)",ICPC,FINISHED,1477209600,False,730,234426768
9000,Canada Cup 2016,CF,FINISHED,1477148700,False,725,234487668
9000,Codeforces Round 377 (Div. 2),CF,FINISHED,1476714900,False,732,234921468
7200,Codeforces Round 376 (Div. 2),CF,FINISHED,1476611100,False,731,235025268
7200,"Technocup 2017 - Elimination Round 1 (Unofficially Open for Everyone, Rated for Div. 2)",CF,FINISHED,1476522300,False,727,235114068
255600,Технокубок 2017 - Ознакомительный Раунд 1,CF,FINISHED,1476262800,False,726,235373568
10800,"Intel Code Challenge Final Round (Div. 1 + Div. 2, Combined)",CF,FINISHED,1475928900,False,724,235707468
9000,Codeforces Round 375 (Div. 2),CF,FINISHED,1475494500,False,723,236141868
7200,"Intel Code Challenge Elimination Round (Div. 1 + Div. 2, combined)",CF,FINISHED,1475330700,False,722,236305668
7200,Codeforces Round 374 (Div. 2),CF,FINISHED,1475244300,False,721,236392068
7200,Codeforces Round 373 (Div. 1),CF,FINISHED,1474635900,False,718,237000468
7200,Codeforces Round 373 (Div. 2),CF,FINISHED,1474635900,False,719,237000468
7200,"Russian Code Cup 2016 - Finals [Unofficial Mirror, Div. 1 Only Recommended]",ICPC,FINISHED,1474196700,False,720,237439668
7200,Codeforces Round 372 (Div. 1),CF,FINISHED,1474119900,False,715,237516468
7200,Codeforces Round 372 (Div. 2),CF,FINISHED,1474119900,False,716,237516468
7200,Codeforces Round 371 (Div. 1),CF,FINISHED,1473784500,False,713,237851868
7200,Codeforces Round 371 (Div. 2),CF,FINISHED,1473784500,False,714,237851868
18000,Bubble Cup 9 - Finals [Online Mirror],ICPC,FINISHED,1473584400,False,717,238051968
8100,Codeforces Round 370 (Div. 2),CF,FINISHED,1473525900,False,712,238110468
7200,Codeforces Round 369 (Div. 2),CF,FINISHED,1472472300,False,711,239164068
7200,AIM Tech Round 3 (Div. 1),CF,FINISHED,1472056500,False,708,239579868
7200,AIM Tech Round 3 (Div. 2),CF,FINISHED,1472056500,False,709,239579867
7200,Educational Codeforces Round 16,ICPC,FINISHED,1471875000,False,710,239761368
7200,Codeforces Round 368 (Div. 2),CF,FINISHED,1471698300,False,707,239938068
7200,Codeforces Round 367 (Div. 2),CF,FINISHED,1470933300,False,706,240703068
7200,Codeforces Round 366 (Div. 1),CF,FINISHED,1470578700,False,704,241057668
7200,Codeforces Round 366 (Div. 2),CF,FINISHED,1470578700,False,705,241057668
8100,Codeforces Round 365 (Div. 2),CF,FINISHED,1470323700,False,703,241312668
7200,Educational Codeforces Round 15,ICPC,FINISHED,1469804400,False,702,241831968
7200,Codeforces Round 364 (Div. 1),CF,FINISHED,1469205300,False,700,242431068
7200,Codeforces Round 364 (Div. 2),CF,FINISHED,1469205300,False,701,242431068
8100,Codeforces Round 363 (Div. 1),CF,FINISHED,1468933500,False,698,242702868
8100,Codeforces Round 363 (Div. 2),CF,FINISHED,1468933500,False,699,242702868
8100,Codeforces Round 362 (Div. 1),CF,FINISHED,1468514100,False,696,243122268
8100,Codeforces Round 362 (Div. 2),CF,FINISHED,1468514100,False,697,243122268
7200,Educational Codeforces Round 14,ICPC,FINISHED,1468425600,False,691,243210768
16200,"Helvetic Coding Contest 2016 online mirror (teams, unrated)",ICPC,FINISHED,1468137600,False,690,243498768
7200,Codeforces Round 361 (Div. 2),CF,FINISHED,1467822900,False,689,243813468
12600,VK Cup 2016 - Finals,CF,FINISHED,1467534000,False,695,244102368
3600,VK Cup 2016 - Finals (trial contest),CF,FINISHED,1467447900,False,693,244188468
7200,Codeforces Round 360 (Div. 1),CF,FINISHED,1467219900,False,687,244416468
7200,Codeforces Round 360 (Div. 2),CF,FINISHED,1467219900,False,688,244416468
7200,Codeforces Round 359 (Div. 1),CF,FINISHED,1466699700,False,685,244936668
7200,Codeforces Round 359 (Div. 2),CF,FINISHED,1466699700,False,686,244936668
7200,Codeforces Round 358 (Div. 2),CF,FINISHED,1466181300,False,682,245455068
9000,Surprise Language Round 8,ICPC,FINISHED,1466092800,False,683,245543568
7200,Codeforces Round 357 (Div. 2),CF,FINISHED,1465922100,False,681,245714268
7200,Educational Codeforces Round 13,ICPC,FINISHED,1465834200,False,678,245802168
864000,Codeforces Marathon Round 1,IOI,FINISHED,1465722000,False,684,245914368
7200,Codeforces Round 356 (Div. 1),CF,FINISHED,1465403700,False,679,246232668
7200,Codeforces Round 356 (Div. 2),CF,FINISHED,1465403700,False,680,246232668
7200,Codeforces Round 355 (Div. 2),CF,FINISHED,1464798900,False,677,246837467
7200,Codeforces Round 354 (Div. 2),CF,FINISHED,1464188700,False,676,247447668
7200,Codeforces Round 353 (Div. 2),CF,FINISHED,1463416500,False,675,248219868
7200,Codeforces Round 352 (Div. 1),CF,FINISHED,1462984500,False,671,248651868
7200,Codeforces Round 352 (Div. 2),CF,FINISHED,1462984500,False,672,248651868
10800,"Codeforces Round 351 (VK Cup 2016 Round 3, Div. 1 Edition)",CF,FINISHED,1462633500,False,674,249002868
10800,"Codeforces Round 351 (VK Cup 2016 Round 3, Div. 2 Edition)",CF,FINISHED,1462633500,False,673,249002868
10800,VK Cup 2016 - Round 3,CF,FINISHED,1462633500,False,643,249002868
9000,Codeforces Round 350 (Div. 2),CF,FINISHED,1462464300,False,670,249172068
7200,Codeforces Round 349 (Div. 1),CF,FINISHED,1461947700,False,666,249688668
7200,Codeforces Round 349 (Div. 2),CF,FINISHED,1461947700,False,667,249688668
604800,VK Cup 2016 - Wild Card Round 2,IOI,FINISHED,1461596400,False,642,250039968
7200,"Codeforces Round 348 (VK Cup 2016 Round 2, Div. 1 Edition)",CF,FINISHED,1461515700,False,668,250120668
7200,"Codeforces Round 348 (VK Cup 2016 Round 2, Div. 2 Edition)",CF,FINISHED,1461515700,False,669,250120668
7200,VK Cup 2016 - Round 2,CF,FINISHED,1461515700,False,641,250120668
7200,Educational Codeforces Round 12,ICPC,FINISHED,1461164400,False,665,250471968
7200,Codeforces Round 347 (Div. 1),CF,FINISHED,1460824500,False,663,250811868
7200,Codeforces Round 347 (Div. 2),CF,FINISHED,1460824500,False,664,250811868
7200,"CROC 2016 - Final Round [Private, For Onsite Finalists Only]",CF,FINISHED,1460729700,False,662,250906668
9000,VK Cup 2016 - Wild Card Round 1,ICPC,FINISHED,1460306100,False,640,251330268
9000,VK Cup 2016 - Wild Card Round 1 (Unofficial Open Online Mirror),ICPC,FINISHED,1460306100,False,661,251330268
7200,Educational Codeforces Round 11,ICPC,FINISHED,1460127600,False,660,251508768
7200,April Fools Day Contest 2016,ICPC,FINISHED,1459526400,False,656,252109968
9000,Codeforces Round 346 (Div. 2),CF,FINISHED,1459353900,False,659,252282468
7200,VK Cup 2016 - Round 1,CF,FINISHED,1459182900,False,639,252453468
7200,VK Cup 2016 - Round 1 (Div. 2 Edition),CF,FINISHED,1459182900,False,658,252453468
7200,VK Cup 2016 - Round 1 (Div.1 Edition),CF,FINISHED,1459182900,False,657,252453468
7200,Технокубок 2016 - Отборочный Раунд 2,CF,FINISHED,1458975600,False,649,252660768
7200,Educational Codeforces Round 10,ICPC,FINISHED,1458910800,False,652,252725568
172800,Технокубок 2016 - Ознакомительный Раунд 2,CF,FINISHED,1458799200,False,647,252837168
7200,Технокубок 2016 - Отборочный Раунд 1,CF,FINISHED,1458745200,False,648,252891168
172800,Технокубок 2016 - Ознакомительный Раунд 1,CF,FINISHED,1458568800,False,646,253067568
86400,VK Cup 2016 - Qualification Round 2,CF,FINISHED,1458475200,False,638,253161168
7200,IndiaHacks 2016 - Online Edition (Div. 1 + Div. 2),CF,FINISHED,1458376500,False,653,253259868
7200,CROC 2016 - Elimination Round,CF,FINISHED,1458318900,False,645,253317468
7200,CROC 2016 - Elimination Round  (Rated Unofficial Edition),CF,FINISHED,1458318900,False,655,253317468
172800,CROC 2016 - Qualification,CF,FINISHED,1458118800,False,644,253517568
86400,VK Cup 2016 - Qualification Round 1,CF,FINISHED,1457870400,False,637,253765968
7200,Codeforces Round 345 (Div. 1),CF,FINISHED,1457342700,False,650,254293668
7200,Codeforces Round 345 (Div. 2),CF,FINISHED,1457342700,False,651,254293668
7200,Codeforces Round 344 (Div. 2),CF,FINISHED,1457022900,False,631,254613468
7200,Educational Codeforces Round 9,ICPC,FINISHED,1456844400,False,632,254791968
1209600,VeeRoute Marathon,IOI,FINISHED,1456765200,False,636,254871168
7200,8VC Venture Cup 2016 - Final Round,CF,FINISHED,1456683000,False,627,254953368
7200,8VC Venture Cup 2016 - Final Round (Div. 1 Edition),CF,FINISHED,1456683000,False,634,254953368
7200,8VC Venture Cup 2016 - Final Round (Div. 2 Edition),CF,FINISHED,1456683000,False,635,254953368
9000,"Manthan, Codefest 16",CF,FINISHED,1456506900,False,633,255129468
7200,Codeforces Round 343 (Div. 2),CF,FINISHED,1455986100,False,629,255650268
7200,Educational Codeforces Round 8,ICPC,FINISHED,1455894000,False,628,255742368
10800,Experimental Educational Round: VolBIT Formulas Blitz,ICPC,FINISHED,1455807600,False,630,255828768
9000,8VC Venture Cup 2016 - Elimination Round,CF,FINISHED,1455384900,False,626,256251468
7200,Educational Codeforces Round 7,ICPC,FINISHED,1455116400,False,622,256519968
7200,Codeforces Round 342 (Div. 2),CF,FINISHED,1454835900,False,625,256800468
7200,AIM Tech Round (Div. 1),CF,FINISHED,1454605500,False,623,257030868
7200,AIM Tech Round (Div. 2),CF,FINISHED,1454605500,False,624,257030868
7200,Codeforces Round 341 (Div. 2),CF,FINISHED,1454249100,False,621,257387268
7200,Wunder Fund Round 2016 (Div. 1 + Div. 2 combined),CF,FINISHED,1454087400,False,618,257548968
7200,Codeforces Round 340 (Div. 2),CF,FINISHED,1453563300,False,617,258073068
7200,Educational Codeforces Round 6,ICPC,FINISHED,1453388400,False,620,258247968
7200,Codeforces Round 339 (Div. 1),CF,FINISHED,1452789300,False,613,258847068
7200,Codeforces Round 339 (Div. 2),CF,FINISHED,1452789300,False,614,258847068
7200,Educational Codeforces Round 5,ICPC,FINISHED,1452524400,False,616,259111968
7200,Codeforces Round 338 (Div. 2),CF,FINISHED,1452261900,False,615,259374468
10800,Good Bye 2015,CF,FINISHED,1451487900,False,611,260148468
7200,Codeforces Round 337 (Div. 2),CF,FINISHED,1451215200,False,610,260421168
7200,Educational Codeforces Round 4,ICPC,FINISHED,1451055600,False,612,260580768
7200,Codeforces Round 336 (Div. 1),CF,FINISHED,1450888500,False,607,260747868
7200,Codeforces Round 336 (Div. 2),CF,FINISHED,1450888500,False,608,260747868
7200,Educational Codeforces Round 3,ICPC,FINISHED,1450537200,False,609,261099168
7200,Codeforces Round 335 (Div. 1),CF,FINISHED,1449677100,False,605,261959268
7200,Codeforces Round 335 (Div. 2),CF,FINISHED,1449677100,False,606,261959268
7200,Codeforces Round 334 (Div. 1),CF,FINISHED,1448984100,False,603,262652268
7200,Codeforces Round 334 (Div. 2),CF,FINISHED,1448984100,False,604,262652268
7200,Educational Codeforces Round 2,ICPC,FINISHED,1448636400,False,600,262999968
7200,Codeforces Round 333 (Div. 1),CF,FINISHED,1448382900,False,601,263253468
7200,Codeforces Round 333 (Div. 2),CF,FINISHED,1448382900,False,602,263253468
7200,Codeforces Round 332 (Div. 2),CF,FINISHED,1448037300,False,599,263599068
7200,Codeforces Round 331 (Div. 2),CF,FINISHED,1447605300,False,596,264031068
7200,Educational Codeforces Round 1,ICPC,FINISHED,1447426800,False,598,264209568
5400,Testing Round 12,CF,FINISHED,1447264800,False,597,264371568
7200,Codeforces Round 330 (Div. 1),CF,FINISHED,1447000200,False,594,264636168
7200,Codeforces Round 330 (Div. 2),CF,FINISHED,1447000200,False,595,264636168
7200,Codeforces Round 329 (Div. 2),CF,FINISHED,1446655500,False,593,264980868
7200,Codeforces Round 328 (Div. 2),CF,FINISHED,1446309000,False,592,265327368
7200,Codeforces Round 327 (Div. 1),CF,FINISHED,1445763600,False,590,265872768
7200,Codeforces Round 327 (Div. 2),CF,FINISHED,1445763600,False,591,265872768
9000,Codeforces Round 326 (Div. 1),CF,FINISHED,1444926600,False,587,266709768
9000,Codeforces Round 326 (Div. 2),CF,FINISHED,1444926600,False,588,266709768
7200,Codeforces Round 325 (Div. 1),CF,FINISHED,1444641000,False,585,266995368
7200,Codeforces Round 325 (Div. 2),CF,FINISHED,1444641000,False,586,266995368
7200,Codeforces Round 324 (Div. 2),CF,FINISHED,1444149000,False,584,267487368
7200,Codeforces Round 323 (Div. 1),CF,FINISHED,1443890700,False,582,267745668
7200,Codeforces Round 323 (Div. 2),CF,FINISHED,1443890700,False,583,267745668
7200,Codeforces Round 322 (Div. 2),CF,FINISHED,1443430800,False,581,268205568
7200,Codeforces Round 321 (Div. 2),CF,FINISHED,1442939400,False,580,268696968
9000,Codeforces Round 320 (Div. 1) [Bayan Thanks-Round],CF,FINISHED,1442416500,False,578,269219868
9000,Codeforces Round 320 (Div. 2) [Bayan Thanks-Round],CF,FINISHED,1442416500,False,579,269219868
7800,Codeforces Round 319 (Div. 1),CF,FINISHED,1441902600,False,576,269733768
7800,Codeforces Round 319 (Div. 2),CF,FINISHED,1441902600,False,577,269733768
18000,Bubble Cup 8 - Finals [Online Mirror],ICPC,FINISHED,1441526400,False,575,270109968
7800,Codeforces Round 318 [RussianCodeCup Thanks-Round] (Div. 1),CF,FINISHED,1440865800,False,573,270770568
7800,Codeforces Round 318 [RussianCodeCup Thanks-Round] (Div. 2),CF,FINISHED,1440865800,False,574,270770568
7200,Codeforces Round 317 [AimFund Thanks-Round] (Div. 1),CF,FINISHED,1440261000,False,571,271375368
7200,Codeforces Round 317 [AimFund Thanks-Round] (Div. 2),CF,FINISHED,1440261000,False,572,271375368
7200,Codeforces Round 316 (Div. 2),CF,FINISHED,1439483400,False,570,272152968
7200,Codeforces Round 315 (Div. 1),CF,FINISHED,1439224200,False,568,272412168
7200,Codeforces Round 315 (Div. 2),CF,FINISHED,1439224200,False,569,272412168
9000,Codeforces Round #Pi (Div. 2),CF,FINISHED,1438790400,False,567,272845968
10800,"VK Cup 2015 - Finals, online mirror",CF,FINISHED,1438273200,False,566,273363168
10800,VK Cup 2015 - Finals,CF,FINISHED,1437898500,False,562,273737868
7200,Codeforces Round 313 (Div. 1),CF,FINISHED,1437573600,False,559,274062768
7200,Codeforces Round 313 (Div. 2),CF,FINISHED,1437573600,False,560,274062768
7200,Codeforces Round 312 (Div. 2),CF,FINISHED,1436886600,False,558,274749768
7200,Codeforces Round 311 (Div. 2),CF,FINISHED,1435676400,False,557,275959968
